"card_id","name","rarity","stone","wind","veil","oath","eye","weight","upkeep","lore_text","section","mechanics_text"
"251","Dust Spider","low","🪨  0","🌪️  0","✨  2","📖  0","👁️  2","⚖️  2","♨  0","Dust Spider — Mars Bestiary of Eye/Veil Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Veil sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"252","Carrion Bat","low","🪨  1","🌪️  1","✨  1","📖  2","👁️  2","⚖️  2","♨  0","Carrion Bat — Mars Bestiary of Eye/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Oath sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"253","Canyon Lurker","low","🪨  0","🌪️  2","✨  1","📖  1","👁️  0","⚖️  1","♨  0","Canyon Lurker — Mars Bestiary of Wind/Oath Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Oath sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"254","Cliff Raider","low","🪨  0","🌪️  1","✨  0","📖  0","👁️  2","⚖️  1","♨  0","Cliff Raider — Mars Bestiary of Eye/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Eye/Wind sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Scout first; answer hidden threats.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"255","Dust Crawler","low","🪨  0","🌪️  1","✨  3","📖  1","👁️  1","⚖️  2","♨  0","Dust Crawler — Mars Bestiary of Veil/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Veil/Eye sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Fight in fog; punish over-extensions.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"256","Rock Breaker","low","🪨  2","🌪️  3","✨  1","📖  0","👁️  1","⚖️  2","♨  0","Rock Breaker — Mars Bestiary of Wind/Stone Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Stone sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"257","Ash Ghoul","low","🪨  0","🌪️  2","✨  1","📖  1","👁️  1","⚖️  2","♨  0","Ash Ghoul — Mars Bestiary of Wind/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"258","Dust Phantom","low","🪨  0","🌪️  1","✨  1","📖  2","👁️  1","⚖️  2","♨  0","Dust Phantom — Mars Bestiary of Oath/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Eye sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Stay clustered; spread auras wisely.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"259","Red Shade","low","🪨  1","🌪️  3","✨  0","📖  0","👁️  1","⚖️  2","♨  0","Red Shade — Mars Bestiary of Wind/Eye Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Wind/Eye sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
"260","Ash Wight","low","🪨  0","🌪️  2","✨  0","📖  2","👁️  0","⚖️  2","♨  0","Ash Wight — Mars Bestiary of Oath/Wind Duality.
A low presence whose choices bend the battlefield toward fate.
Iconography: Oath/Wind sigils, attire marked by duty.","Mars bestiary","Basic Initiative (3)
🛡️ Guard 1 • ⚔️ First Strike 1
Checks get +1 when adjacent to an ally.
• Force trades on your turn; keep tempo.
• Pair with allies that cover your weakest stat.
• Trade only when your initiative window is open."
